x,y_predito,sentimento
minha gente na prova do ifal tinha uma questão bem assim  texto:  BOTOS DA AMAZÔNIA MORRERAM  de acordo com o texto os botos:  a) morreram caçados b) morreram envenenados c) morreram de calor,0,negative
Cara eu quero tanto passar no iff agora estou a espera de um milagre.,0,negative
é uma mistura de pessoas que hoje eu não troco uma palavra junto com uma pandemia inteira fazendo tbt do IFC junto com vestibular dizendo “só quero ir embora dessa cidade” e agora eu tô simplesmente maluquinha  sério,0,negative
essa prova do iff foi um catiço total,0,negative
 nao é do bglh do iff  so magoei alguem que eu gosto muito sem querer,0,negative
rapaz fiz as conta do iff tudo errado 🤔,0,negative
Prova do iff é toda cagada  até gabarito sai errado,0,negative
O sorteio do IFG é amanhã  eu tô tão ancioso.  Se eu não passar. . .  Vou ficar MUITO triste,0,negative
   dps que otavio recusou a proposta do ifba  ficou desumilde,0,negative
estudante de escola particular vai entrar em coma quando entrar no ifal,0,negative
O aluno mais fraco do ifes,0,negative
Desgraça de prova  desgraça de pontuação  desgraça de vagas  desgraça de segundo semestre desgraça desgraça,0,negative
ai queria ter feito minha ponte mas só lembro que esse projeto foi durante as férias e eu me recusei a passar as  semanas de férias dentro do ifam,0,negative
insônia do capeta vtnc,0,negative
Eu tenho certeza que não odeio meu EM pq causa do IFRO  se tivesse continuado na escola que fiz o fundamental ia ser trauma atrás de trauma,0,negative
Última segunda-feira como aluno do IFC   a cada dia mais perto do fim 🥺 Como as coisas passam tão rápido 🥺😢,0,negative
parem de me lembrar que eu não passei no ifsc pelo amor de deuskkkkkk,0,negative
 e só nós meros mortais do ifrn tomando no cu até janeiro,0,negative
ai serio que saudades do dia que eu e aurea ganhamos um concurso do ifba e simplesmente tinha  mil reais em nossas respectivas contas bancarias😭😭😭😭😭😭,0,negative
mds nao permita que aqles capetas do ifce lancem nevou nao vou aguentar ver tanto demonio por metro quadrado 💔,0,negative
sabe oq caiu na prova no iff ontem???? MINHAS LÁGRIMAS,0,negative
ja tao se chorando no ifap de manhã cedo por causa do intercurso,0,negative
vai ser uma depressao hj no ifba sem a familia tadeu e tadando,0,negative
Nada contra mendigos mas pqp esse que dorme no canto dos fumantes do ifsc tem todo o meu ódio,0,negative
um dia você ta se inscrevendo no sorteio do ifc sem vontade alguma de entrar e no outro ta parada analisando cada detalhe da escola que você conviveu maior parte do seu dia e colecionou momentos incríveis pq semana q vem acaba tudo…,0,negative
 vc nem estuda mais no ifes ta reclamando de ganha,0,negative
Tudo acaba menos esse semestre no ifto,0,negative
falam tanto q apoiam os alunos mas nós q moramos lá pra serra/jacaraipe só tomamos no cu pq sao horas pra ir pro ifes e horas pra voltar essa escola não vale apena NÃO SE ESFORCEM PRA ENTRAR NO IFES a não ser q more perto  tenha boas condições pq essa escola so liga pra professor,0,negative
única coisa q me mantem aq no ifs genuinamente são alguns manos  não vejo a hr de sair daq,0,negative
fome da DISGRAÇA vou ficar para porra de reunião de porra de grêmio não pq tô sem dinheiro para pagar aomosso e não vou passar fome de novo no ifba não,0,negative
medo de ser aceita no IFB,0,negative
prova de física  química  matemática  desenho geometrico e apresentação de pi  vou falecer essa semana e vai ser tudo culpa do ifsc,0,negative
 hoje sai o resultado do ifpr pedro  tô nervosa 😭 (estudei com as suas aulas e gabaritei história aliás),0,negative
 Fiz parte dos % dos candidatos que não estudaram pro concurso do IFF e tô aí 🫣,0,negative
eu não entendo meu pai  uma hr ele me manda largar o iff e arrumar um emprego pra sair da casa dele e quando eu vou fazer isso ele mando áudio com a viz mansa me pedindo pra não desistir do iff,0,negative
quer mata aluno do Iff é final de ano ter q esperar os profs lançar as notas no acadêmico☠️,0,negative
último auxílio do ifes caiu 😔💔,0,negative
A Record tava no IFF hoje e eu tava voltando da academia (esculhambado) perdão telespectadores pelo susto matinal,0,negative
 deixe abrir sistemas biomédicos no ifal daq pra vc vê se eu nn meto o louco,0,negative
No q eu sair da prova da federal hj vai ter saído o resultado do IFPR aaaaaa eu vou infartar,0,negative
mariliana  o terror do ifsul,0,negative
O bosque do ifes tá diferente 😭 pioraram o bglh metendo uma sala do nada lá no meio,0,negative
corrigi minha priva do iff e agora eu quero me enfiar debaixo de uma pedra,0,negative
ontem fui levar minha irmã pra fazer a prova do ifal e vi uma galera perdendo a prova porque aparentemente errou o local ou esqueceu algo e não conseguiu resolver a tempo.  é foda que as vezes não basta querer  se vc vem de um ambiente sem instrução é bem mais difícil pra uns,0,negative
Todos nervosos criando teoria de como vai ser a prova do ifal pra quem n fez ontem ( eu tô com medo viu  espero tá aceitável),0,negative
"Uma vez disse nesta rede social que ""professor é profissão de corno!"" Não retiro uma palavra!  Felizmente no IFPA não tem essa política de ciclo que passa todos como estado.  Isso só serve pra mascarar os índices educacionais e encobrir o fracasso do Estado com a educação pública.",0,negative
o primeiro q olhar torto p minha coxa quarta feira eu vou meter logo um murro na boca,0,negative
dor do demonio,0,negative
mds se eu n passar no ifal oq vou fzr e ser qnd acabar o ensino médio???? pqp,0,negative
prova do ifmg acabou com minha saúde mental,0,negative
faltam  dias para as férias do ifes.,0,negative
jogando fora meus papéis do ifap 😕,0,negative
ele metendo química na aula e eu morrendo de gatilho pq lembrei do ifap vou infartar,0,negative
do IFCE Fortaleza Sediamos o ENOET com centenas de estudantes Eleitos p/ o DCE da UFCA Luta por democracia no ICA  com diretor desistindo de assumir pela pressão estudantil Ato com  estudantes na casa civil reivindicando melhorias nas escolas Eleitos no CA de letras da UFC,0,negative
o embrulho na barriga e ânsia que da só de passa na frente do ifba,0,negative
cheguei no IFSC que nem um frango (de calor,0,negative
 Saia saia do ifsp imediatamente,0,negative
Vou começar a falar mal de TDS pelas costas q nem fazem cmg  pq fama de fofoqueiro eu já tenho msm não sendo o jornal do ifsul,0,negative
Cadê o gabarito do ifmg mds  co/PnuJbGETs,0,negative
tbt de quinta passada que comi empadão do ifes e coca cola zero pqp tava gostoso pra caralho,0,negative
 espero  só vou assinar dps do resultado do iff to sem wpp em amg,0,negative
 Fiquei na lista de reclassificação do ifrj  é tipo se desistirem da vaga ou algo do tipo aí vc ainda tem chance de entrar  geralmente nessas provas tem pq tem gente q passa pra mais de uma e tem q escolher entre uma aí a vaga passa pra outra pessoa,0,negative
gente vou no ifc hoje abrir meu armário quanto tempo vocês apostam até eu ter uma crise de pânico 😍😍😍,0,negative
só odeia o ensino médio quem não estudou no ifc,0,negative
 Nicoliro o nivel das conversas aqui no ifes é abissal,0,negative
"lembrando das reações no IFES ontem :P nunca vou superar o mano soltando um ""NEM FODENDO"" quando o maestro falou que a gente ia cantar Berimbau",0,negative
   longe de defender alguém  mas tá na cara q o print eh fake  e foi mt zoado da parte da lud falar do cheiro da willo etc  mas não dá pra acusar de racismo por um print fake  até porque (que eu saiba) ela nunca falou do cabelo da willo  tom de pele etc,0,negative
Gente  nunca pensei q eu sofreria por  matérias pq eu tinha  no ifam  entrei iludida na faculdade kskksksks,0,negative
Meu maior medo de estar no ifes se tornando real,0,negative
Povo do IFSP é foda se fude,0,negative
Muito engraçado ver meu irmão todo ansioso pelo resultado da prova do iff  não pelo sentimento da ansiedade  É pq com toda certeza a namoradinha dele passa  e ele não quer ficar longe dela  Eu acho que ele passa e não aguento mais falar com ele que ele passa  eu acho né,0,negative
ver a menina chorando por causa do ifrj me deixou muito triste,0,negative
Professor do IFAC é investigado por amarrar  espancar e tentar dopar aluno menor de idade -  co/HpKarZs  co/nqngOpL,0,negative
VAI SE FUDER ELA ESTUDA NO IFF?????,0,negative
toda vez q venta mt eu lembro do ifsc como pode um lugar armazenar todo o vento de florianopolis,0,negative
meu deus como eu odeio engenheiro  esses desgraçados tao superlotando a biblioteca do ifsc e falando alto p caralho,0,negative
todo dia eu desbloqueio um lugar novo do ifes que eu já chorei,0,negative
algm entra com recurso contra o gabarito do iff plmds 😭😭😭,0,negative
Por que enfiaram varios cigarros no jardim do ifes  co/xlsxMVUF,0,negative
estudar né  pq agora n tem mais desculpa pra não estudar pra prova do ifpi😭😭,0,negative
é mãe  eu infelizmente não passei no IFSC. . .  é uma pena né 😓🎉🎉🥳🥳🎊👯‍♂️,0,negative
perdi a esperança de passar no ifsc,0,negative
eh impressionante ver que a cada ano estudado no iff  as pessoas passam a ir p essa escola com menos roupa,0,negative
Meu Deus  preciso estar no IFF as : e ainda não fui atendida no dentista.  Vou me matar,0,negative
eu acho q o senhorzinho q vende sorvete na UFERSA e no IFRN deveria parar de ir p o IF e ficar só na UFERSA pq as vezes dá vontade de tomar um sorvetinho as h da tarde,0,negative
não vou sentir nenhuma falta do ifc  sinceramente  foram anos me sentindo um fracasso intelectualmente por não atender às normas dessa escola  mesmo sabendo hoje em dia que eu tinha tanta ou até mais capacidade q muitas gente ali,0,negative
top coisas mais tristes do ifc: entregar a chave,0,negative
sem presença paterna  sem pensão  sem herança e só c/ bolsa do iff nesses  anos  mas não  nem TODO mundo entenderia e ainda assim  irei conseguir minha estabilidade futuramente.  E não tô ROMANTIZANDO e se VITIMIZANDO não tá? É uma realidade bem MERDA.,0,negative
vsf ruan desgraçado demonio smt morre enfia esse emoji no seu cu junto dessa sua blusa do ifes e esse notebook do caralho seu capetinha feio do caralho,0,negative
Lugares do ifes onde já chorei: ° banheiros (quase tds) ° sala  ° lab de informática  ° corredor ° quadra (viva as dores do interclasse) ° enfermaria ° banquinhos perto da cantina ° sala da Cris (pedagoga),0,negative
ngm merece esses estudantes do ifes viu,0,negative
Pra mim mlk  o auge do ifac é vê os professores passando qualquer trabalho pra liberar a gente logo e ir embora,0,negative
Tava arrumando meu quarto e achei o que era pra ser o vestido da minha formatura do ifs que nunca aconteceu pq o povo cancelou sem motivo nenhum.  O que mais me surpreende é esse vestido caber em mim até hoje kkkkkkkkkkkkkkkkkk (Sim  a pintura do espelho tá toda fodida)  co/BUCoTeXmU,0,negative
Queria que essas duas fossem atropeladas por um ônibus e eles saíssem do ifma,0,negative
Se eu já morro pra ir da minha casa até a academia de bicicleta  imagina até no ifsc,0,negative
SOCORRO DEUXXXX  eu tinha eu estar no IFF 🤦🏾‍♀️,0,negative
  acho que talvez  SÓ TALVEZ seja porque o cristianismo eh a maior religião do mundo em número de adeptos e crescemos e temos nossos costumes a partir dela.  sem contar a colonização que foi feita em torno do cristianismo.  As outras religiões perderam destaques na cultura ocidental,0,negative
CADÊ A PORRA DO GABARITO DO IFMG,0,negative
Indo refazer a inscrição do IFAM pq botei (uma) coisa q eu tenho medo de não aceitarem (e pra ter um plano b salvo),0,negative
vou corrigir a prova do iff Deus me ajude por favor 🙏🏻🙏🏻,0,negative
Mds quando sai o gabarito do ifmg???????????,0,negative
GALERA CADE O GABARITO DO ifmg tenho ansiedade presciso saber quantas questoes eu acertei.  to aqui desde as : da manhã (sem bricadeira),0,negative
O gato do ifs arranhando minha bolsa,0,negative
  É racista  ela foi extremamente agressiva comigo na sala do Grêmio do IFG  denunciem essa pessoa tóxica desumana!,0,negative
Minha melhor amiga é a mais nova calouro em BCC no IFPR   ESSA MENINA SÓ ME DA ORGULHO VEI,0,negative
eu me mato real se eu não entrar no ifam,0,negative
"  não acho que eh uma ""desculpa""  acho que eh um motivo para o ateu se basear no cristianismo quando fala de religiões  por mais que seja errôneo.  intolerância religiosa não tem desculpa",0,negative
estou a beira de um colapso mental e é tudo culpa do ifsc,0,negative
Não passei na prova do ifpr  mas pelo menos tenho certeza de que quem passou vai aproveitar mais do que eu aproveitaria  fazer o que né,0,negative
cadê o gabaralhos do ifmg?,0,negative
Eu odeio aquele ser humano de barba e óculos q da aula toda quarta feira das : as : para o turma de Agroecologia do IFF Cambuci situado entre o caminho de Cambuci e três irmãos  e que este mesmo ser humano reside na casa situada entre o Clodoaldo e a capela de São José,0,negative
toda vez que eu vejo alguem com uniforme do iff  fico tão triste. . .  pois lembra que não passei na prova e agr já finalizei o ensino medio 😢,0,negative
Ir pra enfermaria do iff ponto alto já dá semana  foda,0,negative
top coisas q n fzm mais sentido na minha cachola dps do Ifro: entrega de notas/boletim,0,negative
A Aldeane quase infarta quando eu disse que ia desistir do IFAP.,0,negative
sim  tudo que eu queria em plena segunda-feira era estar no ifnmg campus téofilo otoni ouvindo essa anti querida mentindo …,0,negative
coisas q soh acontecem no ifc:   encontrar um peixe morto no meio do corredor,0,negative
gente que julga tudo q os outros fazem com certeza eh mt infeliz e tem q ficar botando dedo na vida alheia,0,negative
eu meio que tô de luto por ser final de ano e ta achando mais um ciclo no ifap. . .  n vou mais ver meus amigos do ° e nem professores desse ano :(,0,negative
tmnc tirei / no ifal  que os outros sejam mais burros,0,negative
o sufoco que o estudante do ifpr passa final de ano é só deus pra ter misericórdia mesmo,0,negative
meu sonho  de soco com os donos da pocilga q eh a aquela cantina do ifsul bando de salafrario,0,negative
é tão bom saber q eu nn vou precisar estudar mais para nada  pq eu ja estou de férias e a prova do iff já passou,0,negative
Lugares do ifes que eu já chorei: .  sala  .  banheiro unissex .  sala da pedagoga  .  quadra .  debaixo da rampa .  corredores do ifes  .  banheiro da sedinha  .  auditório  .  pátio vendo Bia ir pro jif sudeste  .  cae  .  lab ,0,negative
 a gente tava no micro ônibus do ifma e do nada eles começaram a gritar q nem doidos pq vcs perderam eu  rilly e o aslan estavamos assim: 🤨💀😶 a gente tava torcendo pra vcs ganharem 😠,0,negative
to indo a cada  min ver se saiu o gabarito da prova do IFRN/FUNCERN e até agora nada 😭😭😭,0,negative
não acertei nem metade das questões do ifal  co/FhlongpHv,0,negative
se eu reprovar por   eu boto fogo no IFC,0,negative
   não eh esse o ponto  olha o jeito que ele falou.  falou até a posição de como ele ia colocar o corpo.  doentio,0,negative
   voce ta tentando defender algo q não dá pra defender  ele podia montar a questão de outro jeito  não precisava falar nesse tom de gula  falar essas coisas.  você eh um ser deplorável igual a esse nojento do vídeo,0,negative
   no final não tem nada haver com questão  tem haver apenas com vocês odiarem as mulheres e quererem tomar o controle sobre elas a qualquer custo,0,negative
quero sair dessa droga de colégio  deus me põe no ifam…,0,negative
   tu tá focando no pensamento errado.  o foco da discussão não eh sobre quantos crimes ele narrou  eh que ele poderia ter narrado de outra forma.  eh desnecessário,0,negative
Kkkkkkkkk os doentes culpando o Lula pq não caiu o PAE sendo que a verba ja ta no IFRJ  a REITORIA q fazendo presepada,0,negative
Primeiro semana de aula do primeiro  ano ens médio no Ifpi e o prof de segurança no trabalho passou  min apresentando foto de gente acidentada  de tudo quanto é jeito.  Kkkkk,0,negative
no dia q eu saio sem finalizar meu cabelo tá cheio d gnt no ifma q raiva,0,negative
a palavra temida correu pelos corredores do ifsul: a greve de  meses 😨,0,negative
Patrícia taylor do ifes é racista 😲,0,negative
# socorro  co/tFzDOYEoJc,0,negative
nunca fui tao humilhada igual nessa prova do ifal,0,negative
Mds q prova do cão foi essa a do ifal?? Kkkkkkk rindo de nervoso e agradecendo q adiaram a minha pq agr eu vou focar em estudar as coisas q errei,0,negative
 né isso.  fui pra mostra de Astronomia  na ufal e não chega aos pés dos eventos do ifal,0,negative
Por uma incrível coincidência hj eu tinha um relatório pra entregar no ifsc e acabei conhecendo (por sorte)  Nobel.  Que surral,0,negative
preciso tirar  pontos nessa prova  caso não consiga recuperar pontos no trabalho  e to achando q isso vai ser o maior desafio da minha vida acadêmica no IFES,0,negative
amanhã literalmente é o meu ÚLTIMO futebol ( sem ser nos jogos internos ) no ifap  quem diria que dps de anos chegaria esse momento. . . 🥲,0,negative
acabei de voltar a pé do ifsul ate o centro de sapucaia e devo admitir se colocar em situações de potencial risco da um tesao do crlh🔥🔥pqp,0,negative
por enquanto não tem estudos nessa conta meu conteúdo é esperar os resultados do ifsul e ir dando um jeito na minha vida enquanto isso,0,negative
odeio ser estudante do ifpa,0,negative
A fofoca corre pelos corredores do IFF ein,0,negative
prova do iff lotada de pergunta errada e mal feita esse anokk que vergonha,0,negative
Lugares do ifes que eu já chorei:  - banheiro  - embaixo da rampa - minha sala de aula - porta do ifes - biblioteca  -sala de desenho técnico,0,negative
 terapia pra que  qqr estudante do ifes ja é caso perdido,0,negative
Nao aguento mais comprar por causa do iff,0,negative
eu ñ acredito q eu me emocionei só de ver o povo postando o negócio do ifes  q odio,0,negative
meu pai brigando cmg pq eu n fiz o teste do ifpi nem do contexto  vsf dd eu n fiz justamente pq n quero voltar pra phb e essa praga ainda vai me fazer voltar,0,negative
Tô me morrendo com a minha irmã mostrando os vídeos da competição dos intercurso do IFAP.  o curso dela pegaram o PREFEITO DO ESTADO pro vídeo e o outro curso pegou LITERALMENTE O KID BENGALA  kskkskskskkskskkskkdksksk,0,negative
não consigo falar pq tô doente e tenho que gravar um vídeo falando pra trabalho do ifal  isso é o resultado de procrastinação  não façam isso,0,negative
 Dois cara q ganharam o nobel com aprisionamento indo no ifsc  suspeito no mínimo,0,negative
tomara que o apolo nao passe no ifam e seja obrigado a ir p fundação,0,negative
Tirei / no Ifmg KKKKKKKKKKKK nem queria passar msm ent tô nice,0,negative
Namoral  eu nunca imaginei que ia sofrer homofobia no IFRN  mas pelo visto isso é mt mais comum do que eu imaginei  o jeito que aquela garota me olhou hj  minha garganta fechou de ódio.,0,negative
Instagram pq vc só aceita postar  fotos em um carrossel  meu dump do ifpr tem mais de ,0,negative
jan - passei na uea ebafds fev - acad mar - f voltou abril - sla   maio - passei na ufam uhuu junho - passei no ifam nd dms julho - início das aulas e estágio  agosto- horas complementares set- melhor Bota Dentro e festas out - festas nov - me humilhei por nota dez - nada ainda,0,negative
q decadência misericórdia menina,0,negative
passei um periodo no ifam me traumatizei de todas as formas possiveis e nunca mais apareci 💞,0,negative
 pobre dele  cuja família japonesa tem um castelo no Japão e cuja família italiana tem um castelo na Itália e ele só tem um campus do IFPR no Brasil,0,negative
Hihihi  da manhã e Marianinha não voltou do Ifs ☺️ quer q eu me taque da beliche amore?,0,negative
 talvez vc não leia. . .  vc e o Leon são pessoas que mais me inspiram a buscar conhecimento e eu gostaria de te fazer um pedido.  Eu curso engenharia química no IFNMG mas não é o curso que queria de verdade e sou muito frustrada.  Vou tentar Med ano que vem mas não tenho+,0,negative
por causa de mulher a gnt faz loucurass,0,negative
Me sinto extremamente burro vendo todo mundo conseguindo passar no IFAL e UFAL hoje em dia e eu não ter conseguido no meu tempo. . .  Nunca fui bom em prova escrita  só tirava boa nota em Biologia,0,negative
nem pisei no ifal ainda e já não aguento mais🤙🏻🤙🏻🤙🏻🤙🏻quero minha casa,0,negative
um pedaço de mim morre sempre q esse pessoal q so sabe falar gritando ta no fundo do onibus,0,negative
" vei eu virei a porra com uma pessoa q tentou fazer isso cmg na época do ifba  só n perdi meu réu primário pq deus botou a mão no meu ombro e falou ""guarda pra algo mais importante""",0,negative
Povo do ifba fede véi 🤢,0,negative
professor ivan no ifc araquari ja ensinava historia com rpg ha temposss cade os creditos,0,negative
Mais um dia arrependido por ta estudando no IFRJ e não no cefet,0,negative
surgiu estágio no ifap será se eu me odeio tanto assim?,0,negative
não sei pq esse racista de bio  ainda existe aq no ifba ô nojera,0,negative
Acabei de saber que meus filhos estão suspensos do IFPR.  Estou decepcionada.,0,negative
" uma menina do tiktok q fez a prova do iff também me dá um ódio pq elas ficam ""aí eu tirei  será q eu passo??"" 🥺🥺🥺🥺",0,negative
pra fazer nada em casa eu vou fazer nada no ifrj q pelo menos uma fofoca vai me render,0,negative
ele 😍 dinheiro 🤙🏻 inteligência (quero passar no IFES ano q vem) 🤙🏻,0,negative
sexta vou no ifes pq deus?,0,negative
Não sei o que me assusta mais no ifba  a burocracia estratégica para se livrar ou até mesmo enrolar problemas existentes ou as falsas militâncias que existem lá,0,negative
agr sei como o povo da  se sente chegando tarde no ifba (não sai de casa ainda) pq nao vai ter aula  coisa de vagabundo papo,0,negative
✨️🥰🤯  a cabeça explodindo é por conta do IFF  certamente.,0,negative
os piores do IFES,0,negative
I do absolutes….   co/emoDbOOZRb,0,negative
ajudei um menino com uns negocio do ifal ai ele ta ate hoje me mandando mensagem preocupado com a prova o pobi tomara que passe kkkkkkkkkkkjk,0,negative
Percebo cada vez mais que escolhi o curso errado quando eu vejo que provavelmente passaria tranquilamente pelos ganhadores do nobel de física que estavam no ifsc pq pra mim são apenas dois senhores muito senhores com cara de simpáticos,0,negative
 aluno mais fraco do ifpa,0,negative
Mãe  quero sair do ifma,0,negative
acho q fazer o ensino médio no ifal mudou totalmente a minha vida  provavelmente agora eu estaria cursando qualquer coisa apenas pela convenção de fazer uma graduação  além de que eu teria uma visão de mundo bem limitada,0,negative
Pras pessoas que fizeram a prova do ifmg: se entrar pode ir se preparando  porque entrar é fácil  o difícil é sair,0,negative
mulher deu em cima de mim e eu sai correndo slk top  broxas do ifs,0,negative
Domingo vou ficar só o bagaço Prova do IFPI de manhã e AGU à tarde Haja energético,0,negative
camisa do ifce mais uma vez salvando  esqueci a carteirinha da facul  o motora do onibus viu q eu era do if e ja tinha pegado o mesmo bus outras vezes  e acabou me deixqndo passar brabo dms motora do ,0,negative
nn to achando essa prova do ifal mt dificil nao  é só que ela tem MUITO mais texto do que as outras  parece prova de enem e concurso (típico da copeve),0,negative
eu fiquei tanto tempo preocupada com o if  ansiosa  que agora eu tô sentindo todo o cansaço de uma vez  parece que eu vou dormir um dia inteiro,0,negative
kkkkk entrei no jupiter web pra fazer a matricula do meu ° semestre e comecei a chorar kkkkkkkkkk nem acredito que ta acabando OBRIGADO DEYSE! nem acredito que  anos atrás eu tava me formando no ifes todo ansioso se ia ou nao passar na usp! feliz d+ pela minha trajetória,0,negative
Será que eu vou ter que dar pra passar no ifam  mds a minha burrice me surpreende cada vez mais,0,negative
minha matrícula no ifba dia  e eu vou ter que obrigar minha mãe a pegar meu histórico 🙌 pq no edital n ta falando de porra de documento alternativo,0,negative
hj fui ameaçada no ifal que cara maluco da porra  fiquei sem rwacao,0,negative
mãe posso dormir com você hoje? tô com medo do resultado do ifsc amanhã. . .,0,negative
eu to tão ansiosa pro resultado do ifmg 😭😭,0,negative
ja sonhei  vezes nos ultimos dias que eu tive que voltar pro  ano do ifes pq tinha reprovado e nao conseguido me formar pqp,0,negative
hoje sai o resultado do ifg  se eu passar vou ter que ir mesmo não querendo  isso tá acabando com meu psicológico  ter a vida comandada pelos meus pais,0,negative
comendo o pão que o diabo amassou sendo estudante do ifce,0,negative
e se no último dia no ifsc eu rasgar a cara daquele arrombado do desing na saída,0,negative
meu segundo ano de estágio no IFES e cada vez mais as despedidas de fim de ano tem ficado sofridas  não tô sabendo lidar,0,negative
essas manas acho que n tem o que fazer e querem ficar falando de quem tá no ifap  quer voltar é só fazer um superior lá inferno,0,negative
pensando se deveria ir pra muro  vai ser um pecado não ir pro último da minha vida no ifba,0,negative
Cansei de ver a cara desses nobel aí  bora postar outra coisa galera do ifsc,0,negative
Todo mundo de férias e a desgraça do iff vai ter aula até dia   ninguém merece,0,negative
*Desativação Parcial do Ecoponto do campus Porto Seguro*  Desde o // o Ecoponto do IFBA Porto Seguro tem recepcionado somente  PILHAS e RESÍDUOS ELETRÔNICOS (qualquer objeto que utilize pilha ou que ligue na tomada!!).   co/JNTQnZlRvH,0,negative
depois que eu me matar e colocar a culpa na professora e no ifsc eu quero ver,0,negative
o saresp é mais fácil que a prova do IFSP  mas é muito mais insuportável   questões em  dia é putaria,0,negative
to aqui tomando café e trabalhando na sala do d. a e pensando quando eu tava no grêmio do ifsul q a gente não recebia verba e tudo q a gente tinha era um notebook absolutamente fudido q doaram e uma impressora que suaram muito pra comprar e a gnt fazia impressão gratis pros alunos,0,negative
estou a  dias dormindo até as cinco da tarde  como é bom estar livre do iff,0,negative
Que ódio do instagram do ifce cedro.  A pessoa manda msg perguntando uma coisa  eles ignoram.  Daí mando uma interrogação  ignoraram.  Mandei dnv  ignoraram.  Vsf  pra que serve essa bosta entao?,0,negative
Ainda não acredito que daqui um dias já vai acabar o primeiro ano no ifes  ontem eu tava surtando pra entrar,0,negative
cara meu primeiro ano no ifes ja ta acabando comoassim,0,negative
 foi surto do momento eu prefiro sofrer igual uma condenada no IFRO do que estudar em cerejeiras,0,negative
Passei duas preparando dump  carta aberta e videozinhos de despedida do ifpr e me encontro assim no momento:   co/cdjLulkp,0,negative
 fiquei até o finalzão pra ver as perguntas e tirar fotinha  mas veio um chuvão e fiquei presa com os nobeis numa salinha aqui perto do ifsc kkkkkkkkkkkkkkkkkkkkkk,0,negative
 APAGA KKKLLMLLK pq eu tenho um grande carinho pelo pessoal do ifrr.,0,negative
achei que a mensalidade do ifes era de graça mas percebi que nao e (pagando com a alma e saude mental)  co/aLZxBTE,0,negative
sou tao vazio sem minhas amigas do ifes n sei oq fazer dps do ifes,0,negative
vendo o povo postar todo feliz que entraram no ifpr  ainda dá tempo de vocês não cometerem esse erro na vida de vocês!,0,negative
fechem a porta no mínimo,0,negative
melhor do que estudar no IFES? ir embora de lá 💕💕,0,negative
a bagunça que a gente fez não sai da minha cabeça.  😵‍💫,0,negative
quero enfiar minha cabeça num buraco nunca mais ir pro iff cortar meu cérebro em mil pedacinhos desaparecer da face do planeta terra nunca mais botar o pé no iff e já falei sumir do iff?,0,negative
  No iff você não lembra dos problemas que ele te causa  só quando você chega em casa e não tem pra onde correr,0,negative
Começou a cair a ficha que ano que vem esses insuportáveis não estarão no ifes para implicar cmg🥺,0,negative
levo mt a sério esse negócio de DP no ifes  já começo o ano decidindo qual matéria eu vou pegar DP e qual eu vou ter q me virar pra n pegar DP,0,negative
cara passei QUATRO HORAS de fofoca no iff eu tô desde h sem aula só falando com quem sentava do meu lado,0,negative
Tenho medo de arrumar e tirar as coisas do meu armário do ifsc  aquilo lá tá maior zona q é preocupante oq vou achar tudo,0,negative
essa cantina do ifes me da tanta revolta vou matar um qualquer dia desses,0,negative
eu sofro mais q estudante do ifam,0,negative
Sonhei com a prova do iff kskskskksk(rindo de desespero),0,negative
eu vou pegar essa prova do IFCE  vou amassar todinha e socar no cu do próximo que me perguntar dela,0,negative
final de semestre no ifsc é pedir p ficar depressivo,0,negative
 tadinho dos meus pais  só falo do if h por dia,0,negative
ano q vem ir conhecer os q vão se fuder no ifba  igual eu,0,negative
Amanhã sai o resultado do ifsc to nervosa pra krl,0,negative
abstinência de salsicha empanada do ifsp 💔😓,0,negative
Cancelei hoje minha matrícula do ifsc Oficialmente n sou mais aluno de lá  vou deixar saudades eu sei,0,negative
Vou sair do IFF com um monte de certificado  projeto de extensão e atividades extracurriculares 🤙🏻,0,negative
a semana de matemática do ifes sendo literalmente semat,0,negative
hj foi o último dia de aula e amanhã é oficialmente nossa despedida do ifam  acho q eu vou chorar muito,0,negative
Encontro-me entediado num banco do IFF questionando se eu deveria ter jantado,0,negative
 eu tô assim  mas pelo menos vc tá no ifsc  ano q vem tô aí me aguarde KKKKKKKK,0,negative
se eu sobrevivi esse semestre inteiro no ifsc ent eu consigo enfrentar qualquer coisa,0,negative
garota  para de ser chata  vc aproveita todas as oportunidades de estar no ifsp kkkkkkk,0,negative
 por favor me manda dm,0,negative
vou no ifes comer no grill e ir em bora,0,negative
gente ele provavelmente nao pagaria nada pra imprimir o papel pra gente no ifes cara que ODIO,0,negative
hj eu vi uma cena no ifal q me deu dor física   pqp,0,negative
já fiz muitas escolhas erradas na minha vida.  mas entrar no ifba foi a pior de todas,0,negative
se perdessem tempo estudando igual perdem falando do ifsp  tlvz passassem la kkkkkkkkkk,0,negative
Inacreditável que amanhã eu só vou sair do iff a noite,0,negative
o querido reitor do ifrj indo pra DUBAI enquanto minha bolsa (e a de tantos outros alunos) tá atrasada há meses 💕✨,0,negative
faltam  dias para as férias do ifes.,0,negative
me despedindo aos poucos do ifba com o coração partido e feliz ao mesmo tempo pq tá acabando meus dias naquele lugar,0,negative
pensando mt oq eu escrevo na carta pros alunos do ano q vem pra nao assustar e eles desistirem do ifsc na primeira semana de aula,0,negative
desisto de entender esse ngc do ifam  vou na fé louco e sonhador,0,negative
