x,y_predito,sentimento
se me vissem hoje e comparassem com o que eu sou no iff iriam dizer que n eh a msm pessoa,1,neutral
. .   co/OfsAePQMGL,1,neutral
Mano será que eu entro no ifap e repito o primeiro ….,1,neutral
 co/ImhVFHakI,1,neutral
 eu se estudasse no ifba seria assim,1,neutral
as vezes parece um surto coletivo que eu estudei no ifba  lembro de absolutamente nada,1,neutral
alunos do ifes no busão às  da manhã  ou alunos do ifes às  da tarde esperando o busão  qual deles é pior?,1,neutral
será q eu faço a prova do IFMG só pra dizer q eu passei nos  ou já tá bom?,1,neutral
adoro postar as coisas livremente no meu privado como se metade do ifs n estivesse lá,1,neutral
Acho muito engraçado q todas as vezes que teve macarrão com molho branco (o meu fav das jantas do IFF) eu não estou no IFF.   😭😭😭😭,1,neutral
hoje eu fiz uma coisa que nunca achei que faria no ifes fica aí registrado,1,neutral
No Buts.   Cui Bono.,1,neutral
 como assim voce é do ifsc,1,neutral
 Quem aplica a prova não são funcionários do ifpr  esse ano foi já Isulpar e a maioria dos funcionários eram de lá,1,neutral
Últimos dias para inscrições em cursos de unidade do IFRR na zona oeste  co/gBgKexJc,1,neutral
vai começar o melhor arco do ifes;   Arco de eleição do Grêmio,1,neutral
eu em ° lugar na reclassificação do ifrj  tem chances de passar?,1,neutral
Laura flnd q eu já faço parte literalmente do Ifam e q sentiu q faltou alguma no dia dela veyrrr,1,neutral
 grita  nem sei como eu era antes do ifes,1,neutral
 Tô na aula da pós e a professora pediu pra gente trazer na aula de amanhã lápis de cor  canetinha  revista e jornal pra uma atividade KKKK sendo que é no campus do IFPE de outra cidade e todo mundo e de fora e vai ficar todo mundo no alojamento do campus  como vamos arrumar isso,1,neutral
meu passatempo de toda noite é   ver o portal do ifma,1,neutral
 lugares do ifce que já chorei (mas foram mais)  banheiro feminino sala de aula do bloco c corredor área de convivência,1,neutral
Bglh mais intankável do mundo é a SEC do IFCE de Fortaleza,1,neutral
quem faz o técnico de química no iff tem que ser doid* igual a mim  pqp,1,neutral
“ah mas vc pode passar no iff” fodase.,1,neutral
Apoiam criar um mural pra postar a semaninha dos alunos no ifma?  co/nMkXmwngj,1,neutral
  a mais comentada do ifpr,1,neutral
  a gente assim no post do IFPA.,1,neutral
aproveitar amanhã o dia inteiro fingindo q eu n tenho prova do iff domingo,1,neutral
 Eu achei que era verdade já que não vir mais nada depois do ifes na roça .,1,neutral
 eu na prova do iff domingo 😍,1,neutral
Você vê que Macapá City é um ovo quando eu vejo que conheço % do pessoal que está na lista do IFAP.,1,neutral
E eu que fui dizer que no iff não tinha festa e a padilha veio e me disse que a festa era de lua em lua,1,neutral
Eu no ifes: ☀️🏝 Eu em casa pensando em sair: 🌧🌩,1,neutral
Alguns registros do ° Encontro de Cafeicultores - Realizado no IFES de Alegre.  Nessa edição o tema é “Café: Cultivando a força da união ” este evento anual está programado para reunir cafeicultores  entusiastas e especialistas em uma celebração da cultura do café.   co/cFwcGITCN,1,neutral
a pressao espiritual que eu sinto no ifes campus cariacica nao e normal  co/nrefYqAC,1,neutral
Minha mãe sempre disse que eu sou ingrata,1,neutral
co/dBgCDtdRi,1,neutral
 parece a cantina do ifes,1,neutral
I don’t do IFs  BUTs &amp; MAYBEs. .  I do ABSOLUTEs👍,1,neutral
faz uns trocentos anos que não piso meus pés no ifam ainda chega no meu ouvido fofoca de ex falando de mim ainda (???) KJKKKKKAKAK vsf porra,1,neutral
tudo normal no IFCE,1,neutral
lugares do IFF onde já chorei   .  Banheiro bloco A .  Auditório Reginaldo Rangel  .  Cageo  Todas as vezes em ,1,neutral
 Vc sair agora do ifes?,1,neutral
em pernambuco eu sei que além do enem  tem o da upe e o do ifpe  se tem mais algum além desse que dê pra eu me inscrever pf alguém me avise,1,neutral
Estão abertas as inscrições para a I Corrida do Ifac.  🏃‍♀️🏆🏃  O evento acontece no dia  de dezembro (domingo)  em Rio Branco  e está sendo organizado pela Pró-Reitoria de Extensão  em parceria com o grupo  e o .    Saiba mais em:  co/mvSmYTBv  co/JbVksTCJ,1,neutral
queria ter mais proximidade com os meus colegas lá do ifba. . .,1,neutral
co/UbFYPRhV,1,neutral
co/NoOHbnuMt,1,neutral
hoje  se tudo der certo  é o último sábado que eu piso no IFRJ,1,neutral
chegando agr em casa. .   e preciso tá no ifam : :),1,neutral
 co/hXDOaOESo,1,neutral
co/kRFEXGmgk,1,neutral
Apresentação de educação física no IFBA,1,neutral
"Galeria Cultural do IFSul apresenta ""Um Olhar para o CaVG no Século XXI""  A exposição inaugura na segunda  dia  de dezembro  às h e se estende até o dia  de dezembro  ( co/uPrhGxKqf)",1,neutral
 não é esse dai não amiga KKKKKKKKKKKKKK  é um amigo meu la do ifes,1,neutral
De quanto eu conheci a Kare e o Otávio no primeiro dia do ifma,1,neutral
Inscrições para concurso público do IFRN terminam na próxima quinta-feira   co/cCeYMjtpm  Via Tribuna do Norte,1,neutral
 co/XQtvBrmM,1,neutral
todas as faculdades terminando o semestre essa semana e nós do ifsc dependendo dos professores que se duvidar vão até dia 🫠,1,neutral
estudante do iff dando tudo por  ponto,1,neutral
queria mt descobrir o nome do menino que me parou na festa e disse assim: rapaz vc é a maria coutinho né te sigo há maior tempão no insta e sei até que vc estudou no iff em .  até perguntei meu CPF vai que ele sabia também,1,neutral
Encontrei no ônibus um aluno na época da monitoria no IFF.  😊,1,neutral
co/nTDfNjrqz,1,neutral
 lá no ifs tem uma árvore que cai aquelas lagartixa dinossauro toda craquelada  no dia que cair uma em mim tu vai escutar um grito fino e vai ser eu,1,neutral
 Caramba? Não sabia kkkkkk Eu moro atrás do IFSC pô,1,neutral
pulseira da forms do iff e uri alguém???,1,neutral
Inscrições para concurso público do IFRN terminam na próxima quinta-feira  co/gaYQJBt,1,neutral
quinta e sexta eu não quis saber do IFF  pra ✨HOJE✨ eu estar no IFF. .,1,neutral
o jose no ifes sempre fazia isso,1,neutral
medo de chegar no ifes e chamar o professor de tio sem querer,1,neutral
Fiz a prova do ifma esses dias e já tenho que fazer a do cmt 😭😭😭,1,neutral
provinha do ifal amanha boa sorte galera,1,neutral
vc quer marretada do thor,1,neutral
 co/raUxO,1,neutral
 No ifrn  temos o ° ano por conta do nosso ensino médio ser com técnico integrado  resumindo  como eu faço eletrotécnica  eu saio do if com o ensino médio e profissional na área de eletrotécnica,1,neutral
co/GITEeMQmIT,1,neutral
no ifma a facada ia rolar era solta,1,neutral
Só tinha literalmente eu no IFB  ou paz,1,neutral
  tem uma vibe tão sua de manhã no ifal,1,neutral
 vc fez prova pra qual? amanhã é minha prova do iff,1,neutral
a prova do iff é amanhã e eu tô mais ansiosa doq o povo q vai fazer ela,1,neutral
 no final ele deve ser só um gay incubado que sofre com pressão dos pais e tem medo de ser quem é,1,neutral
Ok  minha paixão pelo futuro site de anatomia do ifam está começando a reacender,1,neutral
 Pelo oq eu pesquisei eh PPI (pretos  pardos  indígenas) e Escola pública.  Esse é o grupo q menos tem pessoas  no resultado do ifrj pro campus de Niterói de adm  essa Mariana aí só passou pq foi a única do grupo  então ela não tinha com quem competirKKKK,1,neutral
 é para algo do ifro? estágio?,1,neutral
a música do ifma campus são luís centro histórico.,1,neutral
trem fei,1,neutral
depois do dia  nunca mais piso nql escola só darei as caras na formatura aviso sério!!,1,neutral
qria ser uma sereia,1,neutral
em dúvida se saio com a minha mulher com roupa feminina pra acharem que somos amigas ou com roupa masculina pra nos olharem torto ❤️,1,neutral
vida do demônio,1,neutral
memórias de guerra do primeiro ano no IFF,1,neutral
 Pra entrar no if  são  vagas pra o primeiro semestre  e mais  pro segundo.  E essas  vagas são divididas em  pra ampla  e  pra cotas.  Ent os classificados (da ampla!!)  de  à   entram no primeiro semestre do ano  e do  ao  ficam pro segundo,1,neutral
co/cPAQvgOK,1,neutral
Vou começar a fazer doce pra vender no IFS,1,neutral
mds amanhã é a prova do IFF💀,1,neutral
Espero que alguém desses  do ifrj petróleo e gás sejam º ano,1,neutral
. .   co/bTjPXXI,1,neutral
como pode todas as pessoas que eu conheço serem do Ifms e nesse reencontro do Ifms eu conhecer ninguém,1,neutral
 Oxi se é reencontro do ifms cade nois,1,neutral
GASTRONOMIA AMAZÔNICA  Os inscritos no IFC Amazônia  realizado no Hangar - Centro de Convenções- entre os dias  e  de dezembro  poderá conhecer o potencial dos peixes e insumos amazônicos na gastronomia.  A programação é gratuita e aberta ao público inscrito no IFC Amazônia.   co/LMHfYQJ,1,neutral
. .  NO BUTS.   co/XAJtPjmx,1,neutral
No ifs  no condemnations  no apologies.   اصبروا فان نصر الله كريم,1,neutral
  puts também não tenho mais visto com frequência mas ano passado no Ifba tinha uma boa variedade,1,neutral
a reclassificação do ifrj sai quando mds??,1,neutral
Essas horas no IFCE man,1,neutral
Ministro da Pesca vai participar da abertura do IFC Amazônia  co/xkNqObbCMe,1,neutral
compro  pulseiras p forms do iff e  do roncalli,1,neutral
O POTIGUAR - Inscrições para concurso do IFRN com  vagas terminam nesta quinta (); veja detalhes por Redação  co/LLoLbLfb,1,neutral
aos funcionárias da mecânica do ifce,1,neutral
uma mina ontem disse q me ve no ifsc as vezes e perguntou se eu era mono e eu achei q ela tava perguntando se eu era monogamica,1,neutral
  pessoas do ifsc q nao tem o negocio assinado pra sair mais cedo esperando dar :,1,neutral
Faze esse com a Line do ifpr campus Paranaguá mamb   co/jHSsIoyP,1,neutral
.  eu quero ser professor de português do ifes,1,neutral
 os povo do ifma tudo assim,1,neutral
 amanhã é a prova do ifal 😰😰😰😰😰😰,1,neutral
eu amanhã fazendo a prova do ifal  co/qeURMIHY,1,neutral
eu todos os dias no ifes:  co/juwBzX,1,neutral
 Estudante no iff é assim mesmo gata,1,neutral
O povo que foi hoje fofocando com Dirceu  colocando músicas e falando como era a vida no IFS e fora,1,neutral
Com  nosso vereador de Campinas e defensor da expansão do IFSP pra cidade de Campinas.  Queremos mais institutos federais e seguimos em luta ✊🏾 ,1,neutral
Crlh da prova do iff amanhã 🤦🏻‍♀️,1,neutral
Falta  semana pro faurrasco Tenho que dar um jeito de adaptar meu tirante da Usp já que esse ano vão dar eco copos ao invés de canecas e o meu tirante de ecocopo é do IFB kkkkkkkk,1,neutral
Do not pass go do not collect . . . .   co/GCZXZNF,1,neutral
Vou aparecer no iff amanhã  ntj,1,neutral
VOU VER O FERRUGEM,1,neutral
hum  pior que acho que eu não desviaria muito do meu caminho não teria entrado no ifro entao provavelmente iria continuar na ideia de relações internacionais  mas minha personalidade continuaria de nerdola,1,neutral
 No IFCE é igual kmkkkkkk,1,neutral
 prova do iff,1,neutral
eu na quinta chegando do ifes:,1,neutral
prova do ifal é amanhã  cuida acertar /?,1,neutral
 qm mando entra no ifes 🙈,1,neutral
Tem uma pessoa aí no ifba que,1,neutral
boa sorte pra geral q vai fazer a prova do iff amanhã 🥵,1,neutral
Amanhã é a prova do iff e eu ainda nem decidi se vou  socorro.,1,neutral
Só o básico para a prova do IFMG amanhã  co/lvyMjnVJK,1,neutral
PASSEI DE ANO  NÃO SOU A ESCÓRIA DOS REPETENTES DO IFAC,1,neutral
essa prova do ifal vai ser na fé viu  pq se depender do meu conhecimento em matemática,1,neutral
 eh tipo o mollo namorar alguém canta no coral do ifal e fala um pouco de espanhol,1,neutral
dependendo do resultado desse processo seletivo eu vejo se vou manter a matrícula no ifs ou tento o sisu pra ufs,1,neutral
  Vocês vão sempre continuar sendo bebês  a gente que devia ter saído ano passado KKKKKKKK  anos no ifap n tem cabimento,1,neutral
 e vc com sua sindrome de celebridade sendo q so é explorado pela coord d artes do ifsc em em,1,neutral
ta cedo ou ja ta podendo postar heather do conan grey,1,neutral
um abraço pro bolsonaro da mecanica do ifce fortaleza,1,neutral
o jeito vai ser pegar menor de idade do ifro rs,1,neutral
amanhã tem prova do iff e eu to assim: ,1,neutral
co/GHxEtfOBb,1,neutral
No aircon  no computers.,1,neutral
. co/irEtKeEdUC,1,neutral
"No ifs  no buts. ""  #StopGazaGenocideNOW",1,neutral
 co/pNtIdjJo,1,neutral
boa prova pra todos vcs q vão fazer a prova do iff,1,neutral
moots  tragam pra mim um esqueiro ou fósforo e me desejem sorte  tô no iff p fazer a provakk,1,neutral
""" No mum's  no babies.",1,neutral
Indo fazer a prova do iff 🙌🏼,1,neutral
Hoje é dia de prova do iff,1,neutral
indo fazer a prova do IFF com Deus de dupla 🛐 ,1,neutral
Indo pro fazer a prova do iff,1,neutral
Prova do ifrr 🤨,1,neutral
co/pYsCIwCgfK,1,neutral
" ate hj sou assim kkkkkkk o pessoal ""nao pq na minha escola"" ai eu ""nao mas no ifal era assim""",1,neutral
Qual será a caneca mais apropriada para festa da empresa? A do IFSC ou uma de porcelana da Bohemia  uma mostra que sou universitário e outa velho kkkkkkkk,1,neutral
Minha amiga indo fazer a prova do iff  co/FgJzrBDj,1,neutral
 Vamo na do IFF 😁😁,1,neutral
Os pais vem trazer os filhos pra fazer a prova do iff  mas só atrapalha também  tudo aglomerado no portão,1,neutral
google fotos me lembrando que a  anos eu tava indo fazer a prova do ifes,1,neutral
Lembrei que a prova do Ifal era hoje  queria tanto ter estudado pra fazer 👎🏻,1,neutral
Porq IFSC e feminino??? Na IFSC me soa estranho  no IFSC e mais bonitinho. . .,1,neutral
se formar no ifrj,1,neutral
amanhecer  de janeiro c vc,1,neutral
 oii ❤️ oq é iformei?,1,neutral
Joguei meu nome no Google e descobri que passei no ifs em  e não sabia  passado.,1,neutral
vim aplicar prova do processo seletivo do iff e essas crianças me chamando de professora  co/awfFkXNWP,1,neutral
aplicando prova do iff e tinha um menino na sala q era IDÊNTICO ao mc pikachu,1,neutral
É os homis  co/JdvaMZdbsG,1,neutral
não quer fzr o bagulho é só falar,1,neutral
 amg so to pensando no dia que eu vou pra formatura do ifsc que eh em uma quinta e eu tenho que acordar às h do outro dia KKAKAKAKAKAKAKAA,1,neutral
Chegou o dia da prova do IFMG galera. . .,1,neutral
muito doido pensar que o meu irmão já tá fazendo a prova do iff e tem chance de viver tudo o que eu vivi por lá  o tempo passa em,1,neutral
O melhor era as pessoas perguntando se eu ia fazer a prova do iff🤡,1,neutral
Colei tudo no iff dos nerdolas  #vemiff,1,neutral
vou fazer a prova do militar pensando no ifma,1,neutral
Já fiz a prova do iff  agora vem o suy e cidio,1,neutral
será que vou ser a única estudante do ifrj a passar em tudo e ficar de rec em inglês KKKKKKKKKK n é possível,1,neutral
as questões da prova do iff tão tipo  *texto sobre período das embarcações*     de acordo com com o texto qual a relação da revolução russo-austriaca e os Beatles no  de setembro 😃😃😃☝️☝️?,1,neutral
Isso me lembra um desquerido do iFal que sacava de propósito na cabeça de quem era do próprio time kkkk  quando não era comigo eu perdia tudo tbm,1,neutral
eu toda vez q lembro que meu candidato ganhou a eleição pra diretor geral do ifba   co/xAsLdtAKb,1,neutral
quando tava no iff n tinha esses bagulho,1,neutral
 TU TAVA LA NO IFF? literalmente metade da galera que faz o curso preparatório pro iff comigo indo com a camisa do curso  mó micokk. . .  os responsáveis do curso pedindo para o pessoal ir com a camisa do curso  eu q n fui  um calor daqls,1,neutral
 no iff tava tudo lotado  cada sala devia ter umas  pessoas assim,1,neutral
#Brexit  co/JOEegGZWJg,1,neutral
eu no IFPB estudando bruxaria  co/jzJIcbthrq,1,neutral
só quero estar com voz pra formatura do ifsc….,1,neutral
O aluno do iff  co/VIOjwOF,1,neutral
metade das pessoas da minha sala na prova do iff usando camisa de cursinho preparatório  co/qVFVqujk,1,neutral
q eu passe pro campus do ifam no centro🙏🏻,1,neutral
Eu fazendo a prova do iff  lembrando do aniversário 🤣🤣,1,neutral
Mais tarde ver oq deu nessa prova do iff🤯,1,neutral
amanhã saí o resultado da primeira fase do ifrn  co/yytSpLtP,1,neutral
Inscrições para concurso do IFRN seguem abertas até o dia  de dezembro  co/wBMZfvgWV #ConcursoseEmpregos,1,neutral
amanha é dia do gabarito final do ifrn.,1,neutral
fascinado com o piso emborrachado do ifb da asa norte,1,neutral
 eu depois do ifal,1,neutral
 não ironicamente foi ele q disse p mim entrar no ifsc,1,neutral
co/nYzPTINkK,1,neutral
aqui pensando que criei essa conta porque o povo do iff tava tudo descobrindo minha outra conta  agora uso mais essa e nem lembro da existia da outra  co/lJGmm,1,neutral
Estou esperando ansiosamente os novos calouros do iff!! Os novos sofredores💞,1,neutral
eu vim andando do IFF até a porra da rodoviária pro causa da puta da Nicoly que não ouviu a gente puta vagabunda piranha,1,neutral
 Até o time do iff e maior que o bairro,1,neutral
estudei tanto pra não cair na prova do iff em que região do Brasil eles falam bandeclay e tchunfly com togles 😢,1,neutral
Se a equipe do VAR tivesse feito matemática no ifpr Foz  saberiam que isso é dentro e validariam o gol  co/KTQlgYKKK,1,neutral
Qum me viu hj lá no iff gnt não era eu,1,neutral
oq eu tô curioso pra ver quem passou no iff não tá escrito,1,neutral
 Nossa no ifes era a mesma merda  e lá eu precisava ir especificamente na agência do Banco do Brasil,1,neutral
não passei no iff dnv,1,neutral
Meu irmão meteu  de  questões na prova do IFF.   Meu magrelo agora é federal,1,neutral
 KKKKKK Nossa golden days do ifrj mané  Tive aula com ela,1,neutral
gabarito da prova do iff aí trp  co/mYDSwPmO,1,neutral
eu so queria q o site do gabarito do iff abrisse tlg  nao é pedir muito,1,neutral
 carta aberta a todos os estudantes do ifap:,1,neutral
Quem fez a prova do ifal hoje  por favor falem como foi,1,neutral
 dAI FODEU ACHEI Q IA SE NO IFSC,1,neutral
qro morar no ifsp,1,neutral
 nem sabia q tinha informática no iff,1,neutral
 Mais fácil q a do IFsul,1,neutral
 Site do ifsc  o João que sabe ver,1,neutral
quando eu for gonvernadora irei fazer do IFSP uma república de ujsers,1,neutral
ontem eu dormindo só de escutar a Ana Laís falando do ifes inteiro,1,neutral
tirei  na prova do iff senhor me proteja de todo o mal,1,neutral
Alguém conseguiu acessar o gabarito do iff?,1,neutral
nossa isso me desbloqueou a memória de quando uma professora do ifes colocou pra gente assistir um vídeo dessa casa falando sobre criatividade,1,neutral
 Os cara estuda em Harvard  eu estudando no iftm acerto a que eles erra,1,neutral
espero que com essas cotas eu entre no iff 🤧😭😭😭🤣,1,neutral
não sei se penso mais nele ou no iff,1,neutral
fodase é liptint,1,neutral
minha mãe colocou na minha cabeça q devo ser da polícia federal agr não paro de pensar sobre,1,neutral
 tambem to indo pro ensino medio  ja pensou em qual praia iremos vender nossa arte????,1,neutral
 Não acredito! Esteve no IFPB semana passada!,1,neutral
CHEGA LOGO DIA  QUERO SABER SE PASSEI NO IFMA,1,neutral
 co/UqHwlPHCHP,1,neutral
  bgl é q p entrar no ifma é nota eu acho,1,neutral
eu se eu nao passar no ifal  co/SPNXXs,1,neutral
preciso de / indispensável do ifsc  quem tem?,1,neutral
alguém aí tem o gabarito da prova do iff?,1,neutral
 porra fi  a prova do IFF em peso foi gráfico,1,neutral
Prova do IFF deu bom? Não sabemos.,1,neutral
se eu acertar  questões do ifmg será que eu passo? 😭,1,neutral
 a prova do iff de fundo kkkkkk,1,neutral
certeza que ele é aluno do ifam,1,neutral
Kskskksksk ainda lembro o número de matrícula do Ifce  Mds sdds😩,1,neutral
 oq mais tem no ifsc é muie assim,1,neutral
"""só ela e a mãe dela são da igreja  o pai dela é normal""",1,neutral
ainda não caiu a ficha de q dia  tá aí e q depois desse dia não tem mais a sofrência por estar no iff,1,neutral
 no ifam? 💭💭💭 numlembro pensando aki   mas provavelmente n comprei tb 🙏🏻💪🏻,1,neutral
 C tava no Ifmg?,1,neutral
eu sinto cosquinha no corpo todo :( não tem como ser puta assim  i agora? se eu não passar no IFF fudeu,1,neutral
 co/SUFITHtm,1,neutral
 eu meio q estudo no ifpb campus sr entao tenho que estar ne (argumento nada a ver pq eu faltei na do ano passado mas fds),1,neutral
NO IFS AND BUTS #FTTB  co/czFGJHET,1,neutral
  eu aparecendo no IFB amanhã 💅🏾,1,neutral
amanhã vou ficar no ifba dps da. aula pra ajudar as meninas com ct me sinto tipo isso aq  co/BfuYQCv,1,neutral
com esse auxílio do ifsc CRTZ Q NÃO PASSO FOME AHAM,1,neutral
quarta feira : vou passar um video documentario q eu produzi em uma sala do ifrj pf assistam,1,neutral
eu depois do ifrr,1,neutral
eu e thais fas # de mecânica industrial do ifce campus fortaleza,1,neutral
 um cara do ifba q tá me chamando de amg,1,neutral
Na minha cabeça todo mundo que estuda no ifsc joga volei,1,neutral
 Que dieta? Como qualquer coisa que entra na minha frente  cê tem que ver o prato que eu faço no iff,1,neutral
 Tô com % cogitando mudar pra engenharia elétrica no ifes,1,neutral
Hoje eu usei meu técnico em mecânica feito no ensino médio no IFAM: me perguntaram se o nome do negócio que enrosca no parafuso é polca ou porca e eu sem precisar pesquisar no Google respondi que é porca  co/XHEzyMWgi,1,neutral
eu quando estudei no ifrn,1,neutral
era só uma formatura do ifsc q eu ficava mansinho,1,neutral
Não vou mais fofocar com todo mundo do ifes que me conhece  matar aula para estudar  ou pegar livro emprestado que eu não vou ler da biblioteca  não vou ficar min na fila para esquentar a minha marmita  não vou ser assaltada pela cantina cara do ifes  não vou mais ir na sipola,1,neutral
relação de amor e ódio com essa prova do iff,1,neutral
qm fez a prova do iff é ateu certeza,1,neutral
so queria saber como q a rpzd foi na prova do iff,1,neutral
Essa prova do iff  co/ZCgRtKm,1,neutral
 Só o pessoal do iff sabe,1,neutral
 dias para a prova da ETEC  mês e  dias para o resultado do COTUCA  mês e  dias para a matrícula no IFSP  tá chegando os dias decisivos,1,neutral
estudo no ifes 😃🤪🫶🏻🍂😍👩🏼‍🌾🤩🤠 estudo no ifes 🥺✍️🏻☠️😫🤡😡🪰🔪,1,neutral
  E o q a gnt fez no ifes n conta não?🥺,1,neutral
 eu c uma menina na sala da prova do ifrn       eu ainda vou te encontrar mariana,1,neutral
alguém q fez a prova do ifal  faz um resumão ai vei💔,1,neutral
A gente passava era cola por Bluetooth no IFES,1,neutral
co/GCObSp,1,neutral
   Até pq //e o pouco período de  foi a época de ouro do iff  depois disso as pessoas que entraram não tiveram a msm energia que tinha o pessoal  -,1,neutral
qm for do ifs responda aqui!! se eu for pro ifs eu vou ter tempo de sair  me divertir  ir pra academia?,1,neutral
co/ROESpm,1,neutral
na escola toda  só % dos alunos do ifba continuam héteros após a formatura,1,neutral
 esperando o salgado no ifam,1,neutral
Eu h da manhã andando pela rua com o uniforme do iff,1,neutral
 muito obrigado amigo 🙏 espero q vc passe tb!! uma pergunta  nunca ouvi falar desse curto multimídia no ifmg  q campus é isso? ou é outro if,1,neutral
a turma que eu entrei no Ifes está apresentando o tcc deles e eu aqui  um ano atrasada 😭 era pra eu estar apresentando meu tcc tbm,1,neutral
co/gxAWAplWJ,1,neutral
É HOJE!!!  É hoje o sorteio de vagas para os cursos técnicos integrados ao ensino médio do IFG! As vagas para o Câmpus Anápolis para os cursos de Comércio Exterior  Edificações e Química serão sorteadas às h.    📌📌 Acompanhe o sorteio ao vivo no Youtube (IFG Oficial).   co/lOJPhCoRF,1,neutral
 Simm mas eu fico refletindo tipo em uns prof meus da ufsc e do ifsc.  Principalmente no ifsc  quando elas postam corrugindo prova ou foto da aula kkkkkkkkk os mesmos slides mds,1,neutral
Bragança  Bragança está no “IFC Amazônia”  co/dQqmiEGTkQ,1,neutral
co/PXPxFFjEeB,1,neutral
ai qnd eu entrei no ifba foi assim mesmo,1,neutral
 Moça  vc tá em alguma cota do ifpr? e fez a pré matrícula?,1,neutral
não vou sair do iff tava só fazendo um drama,1,neutral
manas tive o meu momento pergunta mais aleatória sendo estudante do ifes que é se pra contratem professor é só por concurso (?),1,neutral
matéria do ifes é aquela coisa  qm tá de fora não entende (quem tá de dentro tbm n).,1,neutral
 pois eu só saio do IFES com gorro de natal,1,neutral
a minha turma indo anular  questões do iff,1,neutral
e se eu sair do ifs e fizer o encceja? 😼,1,neutral
📣Atenção! Hoje (/) e amanhã (/)  ocorrem os sorteios eletrônicos das vagas da seleção / para os cursos técnicos integrados ao ensino médio do IFG.  A transmissão ao vivo do sorteio acontece a partir das  horas  pelo canal do IFG no Youtube:🔗  co/epBknPxW  co/tjktWUm,1,neutral
Quando sai o gabarito do ifmg?,1,neutral
na prova do ifmg  na questão  de matemática  eu coloquei a letra D( de cashback)  porém vi variaaaas pessoas que colocaram a letra C. . .  minha mãe mandou pra várias pessoas a questão e falaram que estou correta,1,neutral
hj faz  ano que eu fiz a prova do IFRN,1,neutral
 😍odeio tds q sao do ifma de cx😍,1,neutral
Nesta quarta (/)  tem palestra:  👩🏿‍🏫👩🏿‍🔬🗨️“Vozes que Ecoam: mulheres negras nas Ciências e na Educação Formal”  às  horas  na Cinemateca  que fica no Câmpus Goiânia do IFG.  Participe!😃 Saiba como:  co/DDKwKUEiw  co/bZWSIisD,1,neutral
ainda raciocinando a história do gringo de ny que nasceu em Marrocos morou no rio grande do norte vai fazer uma tatuagem pro luiz gonzaga fã de japaozinho e reggae do matue e agr ta no ifpr campus curitiba,1,neutral
Eu lembrei q precisava ficar no IFSC só meia noite e meia e n fiz almoço.,1,neutral
O Marinho só avisa que é pra ir de uniforme depois de eu já ter planejado chegar desfilando lá no ifpa 🥲,1,neutral
co/qdxOjovP,1,neutral
No dia  de dezembro  às h  o hall de entrada do IFPR Campus Curitiba será palco de uma roda de samba em comemoração ao Dia Nacional do Samba  celebrado em /  e ao Dia da Declaração Universal dos Direitos Humanos  que será celebrado internacionalmente em /.   co/TtoadrpTn,1,neutral
minha lógica na questão  do ifmg:  - % =  (sem cashback) +  de duas parcelas com %(% ×) de desconto= += -= ÷= ou seja  o menor preço e compensa mais é . . .,1,neutral
Eu só saiu do IFF em uma maca ou em um caixão,1,neutral
 isso é a prova do iff?,1,neutral
alguém sabe como que faz p denunciar (?) a questão do IFF lá?,1,neutral
Prova do ifrr ,1,neutral
Último almoço no refeitório do IFF  co/ZiwdAz,1,neutral
af isso faz lembrar de que eu nunca fiz a prova do ifrn,1,neutral
Primeira Corrida do Ifac tem inscrições abertas e ocorre  de novembro em Rio Branco -  co/abnZLGATA  co/ZdwiQkjnH,1,neutral
📣O Câmpus Goiânia do IFG está com inscrições abertas para seleção de estágio remunerado.  São oferecidas  vagas ao todo para estagiários que irão atuar no Núcleo de Atendimento às Pessoas com Necessidades Específicas (Napne) do Câmpus Goiânia.   co/XseGxgVih  #estágio  co/tRcQnEbMn,1,neutral
imagina não estudar no ifsc,1,neutral
mds! e o  que vai estar no ifsc hoje pelo visto  e eu nao vou estar la,1,neutral
 Ah  é igual aqui  que sorte  Sério??? Não oferecem estágio dentro da instituição não? Fiz o meu no ifam mesmo,1,neutral
insira aqui video do bruno e da maria cantando no iff,1,neutral
O Seminário do Curso de Especialização Multiprofissional em Promoção da Saúde  realizado no dia  de novembro  no IFF/Fiocruz  teve mais de  inscritos.  Leia mais:  co/gyHFUUXUK  co/QHxWzVARX,1,neutral
Pra mim todo aluno que faz médio/técnico no ifba tem entre  e  anos,1,neutral
É hj o resultado do ifpr né?,1,neutral
 Tu diz a lenda de programação do IFSUL sksksksk,1,neutral
Processos anteriores  co/VbwGbtoNa  Tá aí o gabarito do ifmg,1,neutral
Faz  anos que eu fiz a prova do ifrn ☠️,1,neutral
"eduarda desenterrou o grupo ""rodrigo e livia"" o qual era pra gal mandar mgs pra gnt na epoca do ifba kkkkkkk a gata so mandava mensagem trocada ou repetida",1,neutral
Lagartão no IFSC  co/rAplqsVDL,1,neutral
   concordo que ser racista não eh só falar da aparência da pessoa  mas a lud aparentemente não rebaixou a willo pelo tom de pele dela  mas sim pela intriga que elas tem,1,neutral
Processo seletivo para mestrado profissional no IFG tem  vagas para Anápolis  co/eoGmNTkr,1,neutral
